Cavity #41       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.072e9  	986.95            	545140.	1   	0.                
   lr(2) =       	5.6112e9 	4165.599999999999 	176100.	1   	0.                
   lr(3) =       	2.5577e9 	73975.            	3692.  	1   	0.                
   lr(4) =       	1.7049e9 	52346.            	1707.  	1   	0.                
   lr(5) =       	1.7418e9 	45312.            	1761.2 	1   	0.                
   lr(6) =       	1.872e9  	36380.            	1726.6 	1   	0.                
   lr(7) =       	1.8586e9 	26291.000000000004	2143.  	1   	0.                
   lr(8) =       	1.873e9  	37999.            	1057.1 	1   	0.                
   lr(9) =       	1.8736e9 	36845.            	891.29 	1   	0.                
   lr(10) =      	1.7898e9 	12536.            	917.34 	1   	0.                
/                
