Cavity #30       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0749e9 	1900.1000000000001	232470.	1   	0.                
   lr(2) =       	1.7051e9 	54282.            	1831.6 	1   	0.                
   lr(3) =       	1.7409e9 	44892.            	1659.  	1   	0.                
   lr(4) =       	3.0846e9 	3223.3            	39920. 	1   	0.                
   lr(5) =       	2.5631e9 	47482.            	2140.4 	1   	0.                
   lr(6) =       	2.5463e9 	30560.999999999996	3297.8 	1   	0.                
   lr(7) =       	1.8719e9 	32634.            	1810.2 	1   	0.                
   lr(8) =       	1.857e9  	26332.            	2190.9 	1   	0.                
   lr(9) =       	1.8727e9 	32911.            	1439.5 	1   	0.                
   lr(10) =      	1.8733e9 	34573.            	1126.8 	1   	0.                
/                
