Cavity #67       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5599e9 	70103.            	16050. 	1   	0.                
   lr(2) =       	8.8697e9 	3961.             	620240.	1   	0.                
   lr(3) =       	8.8697e9 	3962.8            	414670.	1   	0.                
   lr(4) =       	8.8697e9 	4023.2000000000003	232190.	1   	0.                
   lr(5) =       	1.7335e9 	48431.            	1917.  	1   	0.                
   lr(6) =       	1.7021e9 	46666.99999999999 	1641.8 	1   	0.                
   lr(7) =       	1.8683e9 	37314.            	1033.3 	1   	0.                
   lr(8) =       	1.8697e9 	37964.            	887.36 	1   	0.                
   lr(9) =       	1.8708e9 	42816.            	623.7  	1   	0.                
   lr(10) =      	1.855e9  	23270.            	976.19 	1   	0.                
/                
