Cavity #36       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0512e9 	473.03            	2.2218e7	1   	0.                
   lr(2) =       	3.0512e9 	474.19000000000005	2.1069e7	1   	0.                
   lr(3) =       	2.5327e9 	80364.            	2871.6  	1   	0.                
   lr(4) =       	2.5323e9 	64461.00000000001 	1828.6  	1   	0.                
   lr(5) =       	1.8698e9 	43413.00000000001 	1918.5  	1   	0.                
   lr(6) =       	1.7014e9 	50431.            	1445.7  	1   	0.                
   lr(7) =       	1.7354e9 	30035.            	1669.4  	1   	0.                
   lr(8) =       	1.8513e9 	28926.            	1789.8  	1   	0.                
   lr(9) =       	1.8705e9 	48903.            	550.63  	1   	0.                
   lr(10) =      	1.8713e9 	43598.            	402.83  	1   	0.                
/                
