Cavity #18       
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5561e9 	71910.            	5574.6	1   	0.                
   lr(2) =       	3.0804e9 	3659.7000000000003	63262.	1   	0.                
   lr(3) =       	1.7077e9 	51800.            	2015.1	1   	0.                
   lr(4) =       	1.7405e9 	48837.            	1518.1	1   	0.                
   lr(5) =       	1.8737e9 	38941.            	1367.9	1   	0.                
   lr(6) =       	1.8731e9 	37932.            	1393. 	1   	0.                
   lr(7) =       	1.8578e9 	23969.            	1253.3	1   	0.                
   lr(8) =       	1.8719e9 	31692.999999999996	891.82	1   	0.                
   lr(9) =       	2.5462e9 	11415.            	2256.5	1   	0.                
   lr(10) =      	1.6754e9 	9361.699999999999 	1349.2	1   	0.                
/                
