Cavity #122      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0654e9 	941.7             	7.7069e7	1   	0.                
   lr(2) =       	3.0717e9 	2563.5            	160370. 	1   	0.                
   lr(3) =       	1.7044e9 	52602.            	1975.3  	1   	0.                
   lr(4) =       	2.5538e9 	51824.            	2987.7  	1   	0.                
   lr(5) =       	1.7395e9 	42666.00000000001 	1725.7  	1   	0.                
   lr(6) =       	2.5415e9 	35315.            	2291.3  	1   	0.                
   lr(7) =       	1.8562e9 	27860.999999999996	1734.1  	1   	0.                
   lr(8) =       	1.8745e9 	39600.            	1060.   	1   	0.                
   lr(9) =       	1.8734e9 	39580.            	1052.8  	1   	0.                
   lr(10) =      	1.8755e9 	40117.            	858.81  	1   	0.                
/                
