Cavity #69       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5489e9 	67082.            	49719.  	1   	0.                
   lr(2) =       	1.597e9  	390.33            	2.4781e6	1   	0.                
   lr(3) =       	3.0659e9 	1494.3999999999999	1.136e6 	1   	0.                
   lr(4) =       	3.0659e9 	1476.             	807590. 	1   	0.                
   lr(5) =       	1.7056e9 	50184.            	1615.   	1   	0.                
   lr(6) =       	1.8694e9 	44507.            	1914.7  	1   	0.                
   lr(7) =       	1.7356e9 	37315.            	1713.4  	1   	0.                
   lr(8) =       	1.8703e9 	48909.            	841.74  	1   	0.                
   lr(9) =       	1.851e9  	25500.            	1443.6  	1   	0.                
   lr(10) =      	1.8708e9 	40561.99999999999 	463.56  	1   	0.                
/                
