Cavity #52       
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0641e9 	2968.5           	635670.	1   	0.                
   lr(2) =       	3.07e9   	3415.6           	266150.	1   	0.                
   lr(3) =       	1.7033e9 	52842.           	2188.2 	1   	0.                
   lr(4) =       	2.5323e9 	38623.           	4035.3 	1   	0.                
   lr(5) =       	2.5434e9 	50628.           	1907.1 	1   	0.                
   lr(6) =       	1.7379e9 	36151.           	1492.2 	1   	0.                
   lr(7) =       	1.8718e9 	39803.           	1115.1 	1   	0.                
   lr(8) =       	1.8515e9 	30155.           	1448.6 	1   	0.                
   lr(9) =       	1.8731e9 	42698.           	956.84 	1   	0.                
   lr(10) =      	1.8739e9 	42135.99999999999	819.21 	1   	0.                
/                
