Cavity #124      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0539e9 	616.13            	3.7007e6	1   	0.                
   lr(2) =       	1.8668e9 	38737.            	2214.6  	1   	0.                
   lr(3) =       	1.731e9  	40635.            	1757.8  	1   	0.                
   lr(4) =       	2.5391e9 	41418.            	2228.4  	1   	0.                
   lr(5) =       	2.5469e9 	54231.99999999999 	1528.6  	1   	0.                
   lr(6) =       	1.6969e9 	45761.            	1131.2  	1   	0.                
   lr(7) =       	1.8531e9 	25301.999999999996	1814.8  	1   	0.                
   lr(8) =       	1.7316e9 	41811.            	830.67  	1   	0.                
   lr(9) =       	1.8672e9 	43469.            	746.52  	1   	0.                
   lr(10) =      	1.868e9  	40580.99999999999 	594.66  	1   	0.                
/                
