Cavity #54       
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0723e9 	3651.4           	202960.	1   	0.                
   lr(2) =       	2.5506e9 	57962.99999999999	4410.3 	1   	0.                
   lr(3) =       	1.7023e9 	49150.           	1305.8 	1   	0.                
   lr(4) =       	1.7335e9 	39032.           	1628.5 	1   	0.                
   lr(5) =       	1.8685e9 	40202.           	1614.7 	1   	0.                
   lr(6) =       	2.5368e9 	27329.           	2814.7 	1   	0.                
   lr(7) =       	1.8694e9 	42405.           	1117.8 	1   	0.                
   lr(8) =       	1.8551e9 	24913.           	1562.9 	1   	0.                
   lr(9) =       	1.87e9   	30305.           	464.3  	1   	0.                
   lr(10) =      	1.6777e9 	13407.           	565.32 	1   	0.                
/                
