Cavity #72       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.053e9  	510.84999999999997	6.1472e6	1   	0.                
   lr(2) =       	5.5612e9 	3247.             	666410. 	1   	0.                
   lr(3) =       	3.059e9  	2006.8            	363880. 	1   	0.                
   lr(4) =       	2.543e9  	68163.            	3032.3  	1   	0.                
   lr(5) =       	1.868e9  	45637.            	2370.7  	1   	0.                
   lr(6) =       	1.7054e9 	49779.            	1244.   	1   	0.                
   lr(7) =       	1.7359e9 	31407.            	1769.6  	1   	0.                
   lr(8) =       	1.8534e9 	23929.999999999996	1913.8  	1   	0.                
   lr(9) =       	2.5329e9 	20912.            	2734.   	1   	0.                
   lr(10) =      	1.8685e9 	50327.            	718.01  	1   	0.                
/                
