Cavity #85       
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5457e9 	77704.           	4035.8 	1   	0.                
   lr(2) =       	3.3639e9 	1451.5           	284560.	1   	0.                
   lr(3) =       	1.8689e9 	42804.           	2126.8 	1   	0.                
   lr(4) =       	1.7344e9 	36704.           	1805.  	1   	0.                
   lr(5) =       	1.7034e9 	48689.           	1194.8 	1   	0.                
   lr(6) =       	2.5439e9 	48030.           	1729.9 	1   	0.                
   lr(7) =       	1.8546e9 	27767.           	1802.9 	1   	0.                
   lr(8) =       	1.8698e9 	48061.99999999999	547.08 	1   	0.                
   lr(9) =       	1.8701e9 	41694.00000000001	389.35 	1   	0.                
   lr(10) =      	1.7907e9 	11095.           	1210.5 	1   	0.                
/                
