Cavity #20       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.064e9  	384.22999999999996	6.3822e7	1   	0.                
   lr(2) =       	2.5629e9 	57485.            	20895.  	1   	0.                
   lr(3) =       	3.0722e9 	1549.5            	338480. 	1   	0.                
   lr(4) =       	1.7382e9 	46294.00000000001 	1977.3  	1   	0.                
   lr(5) =       	1.7049e9 	50239.            	1736.8  	1   	0.                
   lr(6) =       	1.8698e9 	38033.            	1944.   	1   	0.                
   lr(7) =       	2.5433e9 	21322.            	3277.8  	1   	0.                
   lr(8) =       	1.8705e9 	42318.            	860.81  	1   	0.                
   lr(9) =       	1.8568e9 	23471.000000000004	1396.4  	1   	0.                
   lr(10) =      	1.8713e9 	37098.            	650.31  	1   	0.                
/                
