Cavity #94       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0587e9 	820.97            	8.2707e6	1   	0.                
   lr(2) =       	3.0587e9 	834.0899999999999 	4.8639e6	1   	0.                
   lr(3) =       	2.5575e9 	63167.            	35253.  	1   	0.                
   lr(4) =       	3.0704e9 	2410.7000000000003	99869.  	1   	0.                
   lr(5) =       	1.7053e9 	47846.            	1605.2  	1   	0.                
   lr(6) =       	1.7349e9 	44062.            	1590.5  	1   	0.                
   lr(7) =       	1.8709e9 	37707.            	1527.2  	1   	0.                
   lr(8) =       	1.8716e9 	39260.            	1324.6  	1   	0.                
   lr(9) =       	1.8511e9 	27930.            	1337.7  	1   	0.                
   lr(10) =      	1.8727e9 	34568.            	688.35  	1   	0.                
/                
